Date,Start,Max,Min,End,HammerC,Hammer Score,DojiC,Doji Score,Engulf Score,SMA14,UpperBB,LowerBB,BB Score,TP,SMA14 TP,StdDev TP,CC1 cal,CCI Score,CCI Grad,RNN PL1,RNN PL2B,RNN PL1B,RNN PL2S,RNN PL1S,RNN PL2,Alert_Green,Alert_Red,Hammer_0,Hammer_Green Hammer,Hammer_Red Hammer,Doji_0,Doji_Green Doji,Doji_Red Doji,Green Engulf_0,Green Engulf_Green Engulf,Green Engulf_Red Engulf,BB Decision_0,BB Decision_Above,BB Decision_Below,Cci Over_0,Cci Over_Below,Cci Over_Over,FailureMode_Fail,FailureMode_Pass
2013-07-30,1.5340200000000002,1.535395,1.52239,1.52424,0.165844913,0,0.7520184540000001,0,-1,1.5284799999999998,1.54514,1.5118200000000002,0,1.52734,1.52795,0.00812,-4.967189966,0,-70.93,69.0,0.0,0.0,0.0,0.0069,69.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2013-07-31,1.52424,1.5254299999999998,1.512165,1.51734,0.639678616,0,0.52016585,0,-1,1.52903,1.5439399999999999,1.51413,0,1.51831,1.5286600000000001,0.007409999999999999,-93.12079189,0,-88.15,55.5,0.0,0.0,0.0,0.00555,55.5,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2013-01-08,1.51734,1.52425,1.5110299999999999,1.51179,0.060995185,0,0.41981845700000003,0,-1,1.52896,1.54414,1.51378,2,1.51569,1.5289700000000002,0.0071,-124.5958055,0,-31.48,172.5,0.0,0.01725,0.0,0.0,172.5,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
2013-02-08,1.51179,1.5308950000000001,1.510245,1.52904,0.098696462,0,0.83535109,0,1,1.52954,1.5441799999999999,1.5149,0,1.52339,1.52931,0.0067599999999999995,-58.40822320000001,0,66.19,-3.8,0.00656,0.0,0.0,0.0,65.6,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2013-04-08,1.52904,1.529915,1.52787,1.5286600000000001,0.6294820720000001,0,0.185819071,0,0,1.53001,1.5441799999999999,1.51583,0,1.52882,1.5299,0.00617,-11.68875428,0,46.72,69.4,0.0,0.006940000000000001,0.0,0.0,69.4,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-05-08,1.5286600000000001,1.537855,1.5259200000000002,1.5356,0.232954545,0,0.5814830329999999,0,1,1.53065,1.54494,1.51636,0,1.5331299999999999,1.53049,0.00596,29.51600196,0,41.2,-12.8,0.014130000000000002,0.0,0.0,0.0,141.3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2013-06-08,1.5356,1.539535,1.5332,1.5343200000000001,0.214765101,0,0.202052092,0,0,1.53106,1.54541,1.51671,0,1.53569,1.53106,0.00596,51.69867061,0,22.18,154.1,0.0,0.01541,0.0,0.0,154.1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-07-08,1.5343200000000001,1.5531549999999998,1.5205950000000001,1.5497299999999998,0.117556204,0,0.473280098,0,1,1.53201,1.54865,1.51537,-2,1.54116,1.53159,0.00634,100.6621853,0,48.96,-36.7,0.0,0.0,-0.00027,0.0,-2.7,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
2013-08-08,1.5497299999999998,1.557445,1.5485149999999999,1.5534,0.8280450359999999,0,0.410974244,0,1,1.53316,1.55245,1.51387,-2,1.55312,1.53278,0.0072,188.4166763,-2,87.75,34.0,0.0,0.0,0.0,0.0034,34.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2013-09-08,1.5534,1.555865,1.549605,1.55,0.06734867900000001,0,0.54313099,0,0,1.53454,1.55528,1.5138,0,1.55182,1.53414,0.00831,141.9449062,0,-46.47,14.4,0.0,0.00144,0.0,0.0,14.4,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-11-08,1.55,1.552215,1.548845,1.55144,0.298651252,0,0.427299703,0,0,1.5355,1.55765,1.51336,0,1.55083,1.5352,0.00922,113.07059790000001,0,-28.87,-58.7,-0.00587,0.0,0.0,0.0,-58.7,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2013-12-08,1.55144,1.551955,1.5452700000000001,1.54557,0.046985121,0,0.8780852659999999,0,-1,1.5360200000000002,1.55863,1.5134100000000001,0,1.5476,1.53585,0.0098,79.98233652,0,-33.09,7.3,0.0,0.0,0.0,0.00073,7.3,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2013-08-13,1.54557,1.551225,1.54269,1.54484,0.33672670299999996,0,0.08553017,0,-1,1.53643,1.5593700000000001,1.51348,0,1.54625,1.53637,0.01036,63.54251116,0,-16.44,-68.3,0.0,0.0,-0.00683,0.0,-68.3,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
2013-08-14,1.54484,1.55471,1.542245,1.55167,0.322546419,0,0.547934216,0,1,1.53769,1.56164,1.5137399999999999,0,1.54954,1.53734,0.01128,72.12210734,0,8.58,122.5,0.0,0.01225,0.0,0.0,122.5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2013-08-15,1.55167,1.56524,1.550905,1.56392,0.10142143699999999,0,0.854551796,0,1,1.5405200000000001,1.56631,1.51473,-2,1.56002,1.53967,0.011859999999999999,114.4369665,0,42.31,12.9,0.0,0.0,0.0,0.0012900000000000001,12.9,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2013-08-16,1.56392,1.565735,1.56079,1.56263,0.592592593,0,0.260869565,0,0,1.54376,1.56866,1.51886,0,1.56305,1.54287,0.01133,118.76256310000001,0,4.33,-1.6,0.00202,0.0,0.0,0.0,20.2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2013-08-18,1.56263,1.5634700000000001,1.5615700000000001,1.56247,0.9,0,0.084210526,0,0,1.54738,1.56792,1.52684,0,1.5625,1.54621,0.00984,110.4194038,0,-8.34,21.8,0.0,0.00218,0.0,0.0,21.8,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2013-08-19,1.56247,1.56734,1.5609600000000001,1.56465,0.72899729,0,0.34169279,0,1,1.54992,1.5697299999999998,1.5301200000000001,0,1.5643200000000002,1.54913,0.008879999999999999,114.0062643,0,3.59,16.5,0.0,0.00165,0.0,0.0,16.5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2013-08-20,1.56465,1.56959,1.562885,1.5663,0.9633967790000001,0,0.24608501100000002,0,0,1.55261,1.57067,1.53455,0,1.56626,1.5518100000000001,0.00835,115.3844692,0,1.38,-46.9,-0.00469,0.0,0.0,0.0,-46.9,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2013-08-21,1.5663,1.57182,1.56155,1.56161,0.005876592,0,0.456669912,0,-1,1.55447,1.5708,1.53813,0,1.5649899999999999,1.55408,0.00809,89.88066217,0,-25.5,20.8,0.0,0.0,0.0,0.0020800000000000003,20.8,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2013-08-22,1.56161,1.56275,1.556295,1.5595299999999999,1.004658385,0,0.322230829,0,-1,1.55627,1.56924,1.54329,0,1.5595299999999999,1.55579,0.00717,34.78227168,0,-55.1,26.8,0.0,0.0,0.0,0.00268,26.8,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2013-08-23,1.5595299999999999,1.5639100000000001,1.553895,1.55685,0.418555241,0,0.267598602,0,0,1.5567799999999998,1.56933,1.5442200000000001,0,1.5582200000000002,1.557,0.0061200000000000004,13.22258952,0,-21.56,11.2,0.0,0.00112,0.0,0.0,11.2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-08-25,1.55685,1.5583850000000001,1.55615,1.55797,0.22802197800000001,0,0.501118568,0,0,1.5571,1.56955,1.54465,0,1.5575,1.55732,0.00579,2.125641319,0,-11.1,3.0,0.0,0.0003,0.0,0.0,3.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-08-26,1.55797,1.561225,1.55569,1.55827,1.145348837,0,0.054200542000000004,0,0,1.55769,1.5696299999999999,1.54576,0,1.5584,1.55779,0.00532,7.6332849110000005,0,5.51,-38.1,-0.00381,0.0,0.0,0.0,-38.1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
2013-08-27,1.55827,1.559265,1.548175,1.55446,1.308012487,0,0.34355275,0,-1,1.5579100000000001,1.56956,1.54626,0,1.55397,1.5580100000000001,0.00503,-53.62137439999999,0,-61.25,18.1,0.0,0.0,0.0,0.0018100000000000002,18.1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2013-08-28,1.55446,1.5553549999999998,1.5427899999999999,1.55265,3.645101664,-1,0.144050935,0,0,1.5584200000000001,1.56871,1.5481200000000002,0,1.55027,1.5582,0.0047799999999999995,-110.6235287,0,-57.0,21.1,0.0,0.0,0.0,0.0021100000000000003,21.1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2013-08-29,1.55265,1.55485,1.548265,1.55054,0.527842227,0,0.320425209,0,0,1.55882,1.56761,1.55003,0,1.55122,1.55856,0.0044,-111.2350425,0,-0.61,-1.6,0.00122,0.0,0.0,0.0,12.2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2013-08-30,1.55054,1.552805,1.54627,1.5503799999999999,1.694845361,0,0.02448355,0,0,1.55873,1.56778,1.54968,0,1.54982,1.5585799999999999,0.004379999999999999,-133.358715,0,-22.12,13.8,0.0,0.0013800000000000002,0.0,0.0,13.8,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2013-01-09,1.5503799999999999,1.553735,1.5506,1.55176,1.702586207,0,0.44019138799999996,0,0,1.55786,1.56705,1.54867,0,1.55203,1.558,0.00475,-83.89144876,0,49.47,28.5,0.0,0.00285,0.0,0.0,28.5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-02-09,1.55176,1.55964,1.5505950000000002,1.55461,1.252801993,0,0.31509121100000004,0,1,1.55729,1.56626,1.54831,0,1.55495,1.5574299999999999,0.00462,-35.7863188,0,48.11,15.9,0.0,0.00159,0.0,0.0,15.9,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2013-03-09,1.55461,1.560715,1.5522200000000002,1.5562,1.134422111,0,0.18716892300000001,0,0,1.55684,1.56544,1.54824,0,1.5563799999999999,1.5569899999999999,0.00433,-9.395948536,0,26.39,58.3,0.0,0.00583,0.0,0.0,58.3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-04-09,1.5562,1.564735,1.55561,1.56203,0.421339564,0,0.63890411,0,1,1.55665,1.5647799999999998,1.54853,0,1.56079,1.55674,0.004079999999999999,66.33561177,0,75.73,-30.5,0.0012900000000000001,0.0,0.0,0.0,12.9,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2013-05-09,1.56203,1.566705,1.55729,1.55898,0.21877022699999998,0,0.32395114199999997,0,0,1.55613,1.56283,1.54944,0,1.5609899999999999,1.55636,0.0037,83.40699224,0,17.07,43.4,0.0,0.00434,0.0,0.0,43.4,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-06-09,1.55898,1.56816,1.556035,1.56332,0.664378861,0,0.35793814399999996,0,0,1.55625,1.56331,1.5492,-2,1.56251,1.55618,0.00355,118.748323,0,35.34,0.4,0.0,0.0,0.0,4e-05,0.4,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
2013-08-09,1.56332,1.56402,1.561635,1.56328,2.222972973,-1,0.016771488,-1,0,1.5565200000000001,1.56417,1.54887,0,1.56298,1.55643,0.0037700000000000003,115.86684779999999,0,-2.88,-64.4,0.0,0.0,-0.00983,0.0,-98.3,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2013-09-09,1.56328,1.573275,1.562815,1.56972,0.514844316,0,0.615678776,0,1,1.55744,1.56724,1.54764,-2,1.5686,1.5571700000000002,0.00451,168.9930666,-2,53.13,-33.9,0.0,0.0,-0.01268,0.0,-126.8,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
2013-10-09,1.56972,1.57444,1.5685950000000002,1.57311,0.294573643,0,0.579982891,0,0,1.5585200000000001,1.57073,1.5463200000000001,-2,1.57205,1.55821,0.00555,166.25475559999998,-2,-2.74,-92.9,0.0,0.0,-0.007240000000000001,0.0,-72.4,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
2013-11-09,1.57311,1.583125,1.57189,1.5824,0.068981922,0,0.826880285,0,1,1.56025,1.5767200000000001,1.54377,-2,1.57914,1.55969,0.00703,184.3972592,-2,18.14,20.5,0.0,0.0,0.0,0.00205,20.5,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2013-12-09,1.5824,1.583985,1.5776299999999999,1.58035,0.748280605,0,0.322580645,0,0,1.5621,1.5807,1.54349,0,1.58066,1.5616,0.00805,157.8488216,-2,-26.55,-71.7,0.0,0.0,-0.01329,0.0,-132.9,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2013-09-13,1.58035,1.58851,1.577655,1.58752,0.10035479,0,0.660525104,0,1,1.56459,1.58591,1.54326,-2,1.58456,1.56405,0.00925,147.807099,0,-10.04,-61.2,0.0,0.0,-0.0026899999999999997,0.0,-26.9,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
2013-09-15,1.58752,1.595445,1.59275,1.59364,2.0280898880000002,1,2.270871985,0,1,1.56766,1.59162,1.5437100000000001,-2,1.59395,1.5671,0.01091,164.07607439999998,-2,16.27,34.3,0.0,0.0,0.0,0.00343,34.3,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2013-09-16,1.59364,1.5963200000000002,1.58938,1.5902100000000001,0.135842881,0,0.49423631100000004,0,-1,1.57051,1.59493,1.54609,0,1.59197,1.5701100000000001,0.01167,124.9286831,0,-39.15,-1.4,0.0,0.0,-0.00014,0.0,-1.4,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2013-09-17,1.5902100000000001,1.593915,1.5885850000000001,1.59035,2.0198300280000003,1,0.026266417,1,0,1.5732700000000002,1.59738,1.54916,0,1.59095,1.57289,0.01198,100.4774516,0,-24.45,229.0,0.0,0.0229,0.0,0.0,229.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
2013-09-18,1.59035,1.61635,1.589245,1.61325,0.12913976300000002,0,0.844862571,0,1,1.57745,1.60598,1.54893,-2,1.60628,1.57656,0.013090000000000001,151.4314566,-2,50.95,97.2,0.0,0.0,0.0,0.00972,97.2,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2013-09-19,1.61325,1.61471,1.602255,1.60353,0.114042934,0,0.780409474,0,0,1.58084,1.60964,1.55203,0,1.60683,1.58016,0.01344,132.3110359,0,-19.12,-28.9,-0.0028899999999999998,0.0,0.0,0.0,-28.9,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2013-09-20,1.60353,1.6066799999999999,1.59865,1.60064,0.32947019899999996,0,0.35990037399999997,0,-1,1.58359,1.61212,1.55506,0,1.60199,1.5831,0.01354,92.96626409,0,-39.34,-10.4,0.0,0.0,-0.0010400000000000001,0.0,-10.4,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2013-09-22,1.60064,1.60172,1.59938,1.60168,0.017391304,0,0.444444444,0,0,1.58664,1.6134600000000001,1.55982,0,1.60093,1.58596,0.013030000000000002,76.60182317,0,-16.36,23.4,0.0,0.00234,0.0,0.0,23.4,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-09-23,1.60168,1.607275,1.60128,1.60402,1.187956204,0,0.39032527100000003,0,1,1.58955,1.61477,1.56433,0,1.60419,1.58893,0.01223,83.16545789,0,6.56,-45.8,-0.00458,0.0,0.0,0.0,-45.8,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2013-09-24,1.60402,1.60416,1.595545,1.59944,0.825211864,0,0.531630876,0,-1,1.5921299999999998,1.61398,1.57029,0,1.59972,1.59156,0.01048,51.86993558,0,-31.3,-80.2,0.0,0.0,-0.008020000000000001,0.0,-80.2,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2013-09-25,1.59944,1.60881,1.59796,1.60746,0.142105263,0,0.739170507,0,1,1.59483,1.6146200000000002,1.57503,0,1.60474,1.59414,0.00939,75.3146389,0,23.44,-36.4,0.00646,0.0,0.0,0.0,64.6,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2013-09-26,1.60746,1.6096,1.59996,1.60382,0.667820069,0,0.377593361,0,0,1.59702,1.6139299999999999,1.58012,0,1.60446,1.59645,0.00822,64.96745665,0,-10.35,101.0,0.0,0.0101,0.0,0.0,101.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-09-27,1.60382,1.614695,1.6030149999999999,1.61392,0.071068317,0,0.864726027,0,1,1.59927,1.61618,1.58236,0,1.6105399999999999,1.5987,0.00734,107.53751470000002,0,42.57,27.8,0.0,0.00278,0.0,0.0,27.8,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2013-09-29,1.61392,1.6171,1.614005,1.6167,0.148423006,0,0.89822294,0,1,1.6018700000000001,1.61773,1.5860100000000001,-2,1.61594,1.60122,0.00646,151.8274261,-2,44.29,-20.3,0.0,0.0,-0.00251,0.0,-25.1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
2013-09-30,1.6167,1.620275,1.61283,1.61873,0.26186440699999997,0,0.272666219,0,1,1.6041,1.62002,1.58818,-2,1.6172799999999998,1.60355,0.00598,153.1086888,-2,1.28,-4.8,0.0,0.0,-0.00489,0.0,-48.9,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
2013-01-10,1.61873,1.626045,1.61832,1.61921,7.679775281,1,0.062135922,0,0,1.6059299999999999,1.62237,1.58949,0,1.62119,1.6055,0.00644,162.5124178,-2,9.4,-44.1,0.0,0.0,0.0034799999999999996,0.0,34.8,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
2013-02-10,1.61921,1.625105,1.616275,1.62362,0.202178353,0,0.499433749,0,0,1.6083100000000001,1.62466,1.59197,-2,1.6216700000000002,1.60762,0.0069299999999999995,135.12283280000003,0,-27.39,78.9,0.0,0.0,0.0,0.007890000000000001,78.9,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
2013-03-10,1.62362,1.6241299999999999,1.6153600000000001,1.6157299999999999,0.044047619,0,0.899657925,0,-1,1.6101299999999998,1.6240700000000001,1.59618,0,1.6184100000000001,1.60958,0.006790000000000001,86.64545758,0,-48.48,147.4,0.0,0.0,0.0,0.014740000000000001,147.4,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2013-04-10,1.6157299999999999,1.617795,1.600625,1.60099,0.021719726,0,0.8584740829999999,0,-1,1.60925,1.62371,1.59479,0,1.60647,1.6096,0.00678,-30.75263097,0,-117.4,-29.9,0.0,0.0,-0.00299,0.0,-29.9,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2013-06-10,1.60099,1.604385,1.6016,1.60398,0.170168067,0,1.073608618,0,0,1.6092799999999998,1.6237,1.59486,0,1.60332,1.60935,0.0069900000000000006,-57.43355758,0,-26.68,58.2,0.0,0.0058200000000000005,0.0,0.0,58.2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-07-10,1.60398,1.61005,1.602625,1.6098,0.034843206,0,0.783838384,0,1,1.60994,1.6237,1.59618,0,1.6074899999999999,1.60974,0.006659999999999999,-22.50744428,0,34.93,21.4,0.0,0.00214,0.0,0.0,21.4,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2013-08-10,1.6098,1.6124399999999999,1.602005,1.61194,0.05032712599999999,0,0.205079061,0,1,1.61067,1.62381,1.59752,0,1.6088,1.6103,0.00617,-16.25889055,0,6.25,-164.4,-0.01445,0.0,0.0,0.0,-144.5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2013-09-10,1.61194,1.612025,1.591615,1.5955,0.23509833600000002,0,0.805487506,0,-1,1.61006,1.62471,1.59541,2,1.59971,1.60998,0.00645,-106.15538000000001,0,-89.9,19.9,0.0,0.00199,0.0,0.0,19.9,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
2013-10-10,1.5955,1.598055,1.5913899999999999,1.5974899999999999,0.092622951,0,0.298574644,0,0,1.60992,1.6249200000000001,1.5949200000000001,0,1.59565,1.60969,0.0067,-139.80920940000001,0,-33.65,-19.0,-0.0008,0.0,0.0,0.0,-8.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2013-11-10,1.5974899999999999,1.6002,1.59235,1.59559,0.702819957,0,0.242038217,0,0,1.60907,1.62547,1.5926799999999999,0,1.59605,1.60907,0.0072299999999999994,-120.0807011,0,19.73,11.0,0.0,0.0011,0.0,0.0,11.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-10-13,1.59559,1.59765,1.5963100000000001,1.59669,2.526315789,1,0.820895522,0,0,1.60856,1.6258,1.59133,0,1.5968799999999999,1.60853,0.00773,-100.4028926,0,19.68,4.8,0.0,0.00047999999999999996,0.0,0.0,4.8,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-10-14,1.59669,1.601855,1.5954700000000002,1.59717,2.755882353,1,0.075176194,0,0,1.60737,1.62514,1.5896,0,1.59817,1.60764,0.0082,-77.04557707,0,23.36,11.4,0.0,0.00114,0.0,0.0,11.4,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
2013-10-15,1.59717,1.60138,1.591495,1.5983100000000001,0.450476889,0,0.11532625199999999,0,0,1.60605,1.62363,1.58847,0,1.5970600000000001,1.6063,0.00818,-75.29242746,0,1.75,-37.0,0.01659,0.0,0.0,0.0,165.9,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
2013-10-16,1.5983100000000001,1.60624,1.589415,1.59461,0.446689596,0,0.219910847,0,0,1.60433,1.62143,1.58723,0,1.59676,1.60483,0.007859999999999999,-68.4556946,0,6.84,202.9,0.0,0.02029,0.0,0.0,202.9,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-10-17,1.59461,1.61733,1.59402,1.6149,0.11637931,0,0.87044187,0,1,1.60402,1.62036,1.58769,0,1.60875,1.60394,0.00685,46.81918802,0,115.27,17.0,0.0,0.0017,0.0,0.0,17.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2013-10-18,1.6149,1.622495,1.6142,1.6166,2.45625,1,0.20494273699999999,0,0,1.60352,1.61814,1.5889,0,1.6177700000000002,1.60366,0.006529999999999999,143.9944156,0,97.18,4.1,0.0,0.00041,0.0,0.0,4.1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-10-20,1.6166,1.618155,1.61671,1.61701,3.816666667,1,0.283737024,0,0,1.60361,1.61849,1.58873,0,1.61729,1.60358,0.00644,141.95357669999999,0,-2.04,-38.8,-0.0038799999999999998,0.0,0.0,0.0,-38.8,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2013-10-21,1.61701,1.618105,1.612295,1.61313,0.16783919600000002,0,0.667814114,0,-1,1.60448,1.61992,1.58904,0,1.6145100000000001,1.60416,0.007090000000000001,97.28645192,0,-44.67,-100.1,0.0,0.0,-0.0032600000000000003,0.0,-32.6,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2013-10-22,1.61313,1.624765,1.61158,1.62314,0.140570934,0,0.759196056,0,1,1.60585,1.62353,1.58816,-2,1.6198299999999999,1.60534,0.00815,118.4840212,0,21.2,67.5,0.0,0.0,0.0,0.00675,67.5,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2013-10-23,1.62314,1.62568,1.611995,1.61639,0.473089343,0,0.493240775,0,0,1.60632,1.6246,1.58804,0,1.61802,1.60609,0.00891,89.32522444,0,-29.16,33.9,0.0,0.00339,0.0,0.0,33.9,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-10-24,1.61639,1.622325,1.6138,1.61978,0.425585284,0,0.397653959,0,0,1.6068799999999999,1.62606,1.5877,0,1.6186399999999999,1.60679,0.009609999999999999,82.17065788,0,-7.15,-31.1,-0.00252,0.0,0.0,0.0,-25.2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2013-10-25,1.61978,1.624765,1.615035,1.61667,0.201976529,0,0.31963001,0,0,1.60839,1.62717,1.58962,0,1.6188200000000001,1.60816,0.009770000000000001,72.80327589,0,-9.37,5.9,0.0,0.00059,0.0,0.0,5.9,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-10-27,1.61667,1.6183450000000001,1.616335,1.6172600000000001,1.172972973,0,0.293532338,0,0,1.6098,1.62816,1.59145,0,1.61731,1.6097,0.00922,55.00674286,0,-17.8,-33.4,-0.0033399999999999997,0.0,0.0,0.0,-33.4,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2013-10-28,1.6172600000000001,1.620845,1.61246,1.61392,0.210830325,0,0.39833035200000005,0,-1,1.61111,1.6281,1.5941299999999998,0,1.61574,1.61111,0.00828,37.30406772,0,-17.7,92.3,0.0,0.0,0.0,0.00923,92.3,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2013-10-29,1.61392,1.614465,1.602315,1.60469,0.24296675199999998,0,0.759670782,0,-1,1.61168,1.6274600000000001,1.59591,0,1.6071600000000001,1.61184,0.00733,-42.61432815,0,-79.92,22.6,0.0,0.0,0.0,0.0022600000000000003,22.6,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2013-10-30,1.60469,1.60832,1.59986,1.60243,0.436332767,0,0.26713948,0,0,1.61206,1.62687,1.59725,0,1.60354,1.6122299999999998,0.006840000000000001,-84.71072257,0,-42.1,18.9,0.0,0.0018899999999999998,0.0,0.0,18.9,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2013-10-31,1.60243,1.60687,1.600625,1.60432,0.690121786,0,0.30264211399999996,0,0,1.61249,1.6262299999999998,1.59875,0,1.60394,1.6127200000000002,0.00621,-94.2890328,0,-9.58,-118.3,-0.01213,0.0,0.0,0.0,-121.3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2013-01-11,1.60432,1.60435,1.590885,1.59249,0.135328836,0,0.8785740809999999,0,-1,1.6123399999999999,1.6267399999999999,1.59794,2,1.59591,1.61266,0.00629,-177.6425052,2,-83.35,-3.0,0.0046,0.0,0.0,0.0,46.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2013-03-11,1.59249,1.59344,1.59209,1.59219,0.08,0,0.222222222,0,0,1.6107200000000002,1.62778,1.59365,2,1.59257,1.6115,0.00777,-162.38126709999997,2,15.26,49.0,0.0,0.0049,0.0,0.0,49.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
