Date,Start,Max,Min,End,Volume,R1,S1,R2,S2,R3,S3,TypPr,SMA15,EMA15,SMA30,EMA30,StDev15,UppB15,LowB15,StDev30,UppB30,LowB30,MDev15,CCI15,Grad15,ROC15,MDev30,CCI30,Y1NexD,Y2SkpD,Y3Skp3D
2017.11.23,1.33217,1.33367,1.32842,1.33017,58577,1.33308,1.32783,1.336,1.3255,1.33833,1.32258,1.33075,1.31791,1.32112,1.31901,1.32016,0.006,1.33042,1.3054,0.006,1.33018,1.30783,0.00512,167.12,-17.37,-88.52,0.00461,185.82,1,1,0
2017.11.24,1.33017,1.336,1.32782,1.33285,63662,1.33662,1.32844,1.3404,1.32404,1.3448,1.32026,1.33222,1.31952,1.32251,1.31912,1.32097,0.007,1.33276,1.30628,0.006,1.33076,1.30749,0.00575,147.41,-19.71,-2.34,0.00474,178.79,0,0,0
2017.11.27,1.33208,1.3383,1.33098,1.33155,59858,1.33624,1.32892,1.34093,1.32629,1.34356,1.3216,1.33361,1.32087,1.3239,1.31937,1.32181,0.007,1.33539,1.30634,0.006,1.33188,1.30686,0.00637,133.43,-13.98,5.74,0.00502,169.31,1,0,0
2017.11.28,1.3315,1.33872,1.32208,1.33357,87547,1.34084,1.3242,1.3481,1.31482,1.35748,1.30756,1.33146,1.32196,1.32484,1.31972,1.32245,0.008,1.33703,1.3069,0.007,1.33295,1.30648,0.00668,94.74,-38.7,-24.72,0.00545,116.12,1,0,0
2017.11.29,1.33357,1.34481,1.33216,1.34078,86110,1.34634,1.33369,1.3519,1.3266,1.35899,1.32104,1.33925,1.32375,1.32664,1.32041,1.32357,0.008,1.34017,1.30733,0.007,1.33537,1.30545,0.00714,144.65,49.92,88.62,0.0062,166.65,1,0,0
2017.11.30,1.34078,1.35487,1.34056,1.35237,116437,1.35798,1.34367,1.36358,1.33496,1.37229,1.32936,1.34927,1.32616,1.32947,1.32148,1.32529,0.01,1.34591,1.30641,0.009,1.33961,1.30334,0.0083,185.71,41.05,-8.87,0.00722,213.4,0,0,1
2017.12.01,1.35237,1.35492,1.34442,1.34729,129064,1.35334,1.34284,1.35938,1.33838,1.36384,1.33234,1.34888,1.32824,1.3319,1.32258,1.32686,0.011,1.3504,1.30608,0.01,1.34307,1.3021,0.00911,151.09,-34.62,-75.67,0.00816,168.56,1,1,1
2017.12.04,1.34319,1.35384,1.34121,1.34792,123008,1.35411,1.34148,1.36029,1.33503,1.36674,1.32885,1.34766,1.33063,1.33387,1.32353,1.32825,0.011,1.35292,1.30833,0.011,1.34586,1.3012,0.00908,125.08,-26.01,8.61,0.00903,125.67,0,1,1
2017.12.05,1.34792,1.3482,1.33703,1.34406,119476,1.34917,1.338,1.35427,1.33193,1.36034,1.32683,1.3431,1.33256,1.33502,1.32444,1.32924,0.011,1.3538,1.31131,0.012,1.34764,1.30125,0.00886,79.35,-45.73,-19.72,0.00959,73.29,0,1,1
2017.12.06,1.34406,1.34429,1.33576,1.33882,106727,1.34348,1.33495,1.34815,1.33109,1.35201,1.32642,1.33962,1.33406,1.3356,1.32506,1.32993,0.01,1.35385,1.31427,0.012,1.34884,1.30128,0.00845,43.87,-35.48,10.25,0.01007,36.84,1,1,1
2017.12.07,1.33882,1.34851,1.33199,1.34703,110744,1.35303,1.33651,1.35903,1.32599,1.36955,1.31999,1.34251,1.3357,1.33646,1.32583,1.33077,0.009,1.35387,1.31754,0.012,1.35032,1.30134,0.00805,56.39,12.52,48,0.01054,43.04,0,1,1
2017.12.08,1.34703,1.35202,1.33556,1.33922,125136,1.34898,1.33252,1.35873,1.32581,1.36544,1.31606,1.34227,1.33709,1.33719,1.32672,1.33153,0.008,1.35381,1.32038,0.012,1.35158,1.30187,0.00744,46.36,-10.03,-22.55,0.0108,31.93,0,1,0
2017.12.11,1.33801,1.3431,1.33303,1.33371,103016,1.34019,1.33012,1.34668,1.32654,1.35026,1.32005,1.33661,1.33798,1.33711,1.32735,1.33187,0.008,1.35299,1.32297,0.012,1.35222,1.30249,0.00649,-14.06,-60.42,-50.39,0.01087,-8.4,0,0,1
2017.12.12,1.33371,1.33802,1.3302,1.3317,107921,1.33642,1.3286,1.34113,1.32549,1.34424,1.32078,1.33331,1.33862,1.33664,1.32762,1.33197,0.007,1.35187,1.32537,0.012,1.35257,1.30267,0.00581,-60.93,-46.86,13.56,0.011,-32.19,1,0,0
2017.12.13,1.3317,1.34275,1.33114,1.34192,122433,1.34606,1.33445,1.35021,1.32699,1.35767,1.32284,1.3386,1.33927,1.33688,1.32801,1.33241,0.006,1.35144,1.32711,0.013,1.35327,1.30276,0.00512,-8.74,52.19,99.05,0.01131,-3.95,1,0,1
2017.12.14,1.34192,1.3466,1.32851,1.34273,141892,1.35005,1.33196,1.35737,1.32119,1.36814,1.31387,1.33928,1.33984,1.33718,1.32888,1.33287,0.006,1.35113,1.32856,0.012,1.35383,1.30392,0.00462,-8.13,0.61,-51.57,0.01109,-3.38,0,1,1
2017.12.15,1.34263,1.34472,1.33012,1.33175,131906,1.34094,1.32634,1.35013,1.32093,1.35554,1.31174,1.33553,1.34006,1.33698,1.32979,1.33305,0.005,1.35086,1.32926,0.012,1.35363,1.30596,0.00444,-68.08,-59.95,-60.56,0.0105,-28.79,1,1,0
2017.12.18,1.33074,1.34184,1.33074,1.33827,139694,1.34316,1.33206,1.34805,1.32585,1.35426,1.32096,1.33695,1.34029,1.33697,1.33058,1.33331,0.005,1.35068,1.3299,0.012,1.35374,1.30741,0.00426,-52.19,15.89,75.84,0.01003,-22.16,1,0,1
2017.12.19,1.33827,1.34024,1.33306,1.33845,140933,1.34144,1.33426,1.34443,1.33007,1.34862,1.32708,1.33725,1.34067,1.33701,1.33132,1.33357,0.005,1.35011,1.33124,0.011,1.35386,1.30878,0.00395,-57.72,-5.53,-21.42,0.00958,-23.82,0,0,1
2017.12.20,1.33845,1.34204,1.33718,1.33748,132360,1.34062,1.33576,1.34376,1.33404,1.34548,1.3309,1.3389,1.34065,1.33724,1.3322,1.33392,0.005,1.3501,1.3312,0.011,1.35376,1.31064,0.00397,-29.36,28.37,33.9,0.00901,-12.93,1,1,0
2017.12.21,1.33736,1.33873,1.33316,1.33862,128739,1.34052,1.33495,1.34241,1.33127,1.34609,1.32938,1.33684,1.33982,1.33719,1.33299,1.33412,0.004,1.34822,1.33142,0.01,1.35341,1.31257,0.00337,-58.94,-29.59,-57.95,0.00837,-23.75,0,0,0
2017.12.22,1.33862,1.33974,1.33463,1.33584,121403,1.33885,1.33374,1.34185,1.33163,1.34396,1.32863,1.33674,1.33901,1.33714,1.33363,1.33429,0.003,1.34599,1.33203,0.01,1.35327,1.31398,0.00272,-55.82,3.12,32.71,0.00784,-19.33,1,0,0
2017.12.26,1.33722,1.33888,1.33473,1.3374,51419,1.33927,1.33512,1.34115,1.33285,1.34342,1.33097,1.337,1.3383,1.33712,1.33446,1.33447,0.003,1.34357,1.33303,0.009,1.35239,1.31654,0.00216,-40.09,15.73,12.6,0.00706,-12.25,1,0,0
2017.12.27,1.3374,1.34296,1.33673,1.33937,114135,1.34265,1.33642,1.34592,1.33346,1.34888,1.33019,1.33969,1.33807,1.33744,1.33531,1.33482,0.002,1.34276,1.33339,0.008,1.35166,1.31897,0.00191,56.19,96.28,80.55,0.00633,16.99,1,0,0
2017.12.28,1.33937,1.34564,1.33932,1.34258,111300,1.3457,1.33938,1.34883,1.33619,1.35202,1.33306,1.34251,1.33827,1.33807,1.33616,1.33533,0.003,1.34341,1.33312,0.008,1.35122,1.3211,0.00212,133.57,77.39,-18.9,0.00572,49.49,1,0,0
2017.12.29,1.3426,1.35439,1.3426,1.35019,129751,1.35552,1.34373,1.36085,1.33727,1.36731,1.33194,1.34906,1.3387,1.33945,1.3372,1.33625,0.004,1.34591,1.33149,0.007,1.35134,1.32306,0.0026,265.69,132.11,54.73,0.00532,129.8,1,0,0
2018.01.02,1.35053,1.36003,1.34882,1.35898,123654,1.36306,1.35185,1.36715,1.34473,1.37427,1.34064,1.35594,1.33961,1.34151,1.33835,1.33756,0.006,1.35077,1.32846,0.007,1.35279,1.32392,0.00383,284.02,18.33,-113.78,0.00542,201.02,0,0,1
2018.01.03,1.35872,1.36126,1.34936,1.35129,133341,1.35858,1.34668,1.36587,1.34207,1.37048,1.33478,1.35397,1.34077,1.34307,1.33938,1.33866,0.007,1.35387,1.32767,0.007,1.35374,1.32501,0.00512,171.85,-112.17,-130.5,0.00546,161.07,1,1,0
2018.01.04,1.35129,1.35597,1.35053,1.35497,131450,1.35711,1.35167,1.35926,1.34838,1.36255,1.34623,1.35382,1.34214,1.34441,1.34038,1.33967,0.007,1.3561,1.32818,0.007,1.35444,1.32632,0.00595,130.95,-40.91,71.26,0.00565,137.76,1,0,1
2018.01.05,1.35501,1.35823,1.35231,1.35728,135562,1.35957,1.35365,1.36186,1.35002,1.36549,1.34773,1.35594,1.34329,1.34585,1.34128,1.34075,0.008,1.35869,1.3279,0.007,1.35573,1.32684,0.00697,120.98,-9.97,30.94,0.00597,141.27,0,1,1
2018.01.08,1.35691,1.35854,1.35228,1.35661,121055,1.35934,1.35308,1.36207,1.34955,1.3656,1.34682,1.35581,1.3444,1.3471,1.34212,1.34176,0.008,1.36081,1.32798,0.007,1.35692,1.32731,0.00776,98.11,-22.87,-12.9,0.00621,122.49,0,1,0
2018.01.09,1.35675,1.35821,1.35055,1.35405,120702,1.35799,1.35033,1.36193,1.34661,1.36565,1.34267,1.35427,1.34565,1.34799,1.34285,1.34259,0.008,1.36203,1.32927,0.007,1.35781,1.3279,0.00791,72.72,-25.39,-2.52,0.00642,89.54,0,1,0
2018.01.10,1.354,1.35622,1.34816,1.35059,173438,1.35516,1.3471,1.35972,1.3436,1.36322,1.33904,1.35166,1.34663,1.34845,1.34346,1.34319,0.008,1.36256,1.33069,0.007,1.35833,1.32859,0.00766,43.77,-28.95,-3.56,0.00655,51.19,1,0,0
2018.01.11,1.35059,1.35545,1.34579,1.35357,165312,1.35741,1.34775,1.36126,1.34194,1.36707,1.33809,1.3516,1.34758,1.34885,1.34413,1.34376,0.008,1.36286,1.33231,0.007,1.35858,1.32967,0.00718,37.34,-6.43,22.52,0.00656,40.87,1,0,0
2018.01.12,1.35357,1.37438,1.35319,1.37252,207297,1.38021,1.35902,1.38789,1.34551,1.4014,1.33783,1.3667,1.34944,1.35108,1.34504,1.34528,0.009,1.36667,1.3322,0.008,1.36149,1.3286,0.0073,157.53,120.19,126.62,0.00727,158.32,1,0,0
2018.01.15,1.37267,1.38194,1.37236,1.37873,163905,1.383,1.37342,1.38726,1.3681,1.39258,1.36384,1.37768,1.35216,1.3544,1.34599,1.34744,0.01,1.37308,1.33124,0.01,1.36615,1.32583,0.00758,224.41,66.88,-53.31,0.00834,203.95,1,0,0
2018.01.16,1.37873,1.38055,1.37417,1.37915,170430,1.38175,1.37537,1.38434,1.37158,1.38813,1.36899,1.37796,1.35491,1.35735,1.34696,1.34948,0.011,1.37774,1.33207,0.012,1.37015,1.32377,0.00808,190.24,-34.16,-101.04,0.00944,162.78,1,0,0
2018.01.17,1.37915,1.39423,1.37564,1.38267,213266,1.39272,1.37413,1.40277,1.36559,1.41131,1.35554,1.38418,1.35805,1.3607,1.34818,1.35179,0.012,1.38305,1.33305,0.013,1.37494,1.32141,0.00991,175.82,-14.42,19.75,0.01082,160.99,1,0,0
2018.01.18,1.38267,1.39131,1.38046,1.38934,196286,1.39362,1.38277,1.39789,1.37619,1.40447,1.37192,1.38704,1.36121,1.36399,1.34964,1.35414,0.013,1.38803,1.33439,0.015,1.37974,1.31954,0.01167,147.58,-28.24,-13.82,0.01208,142.51,0,0,0
2018.01.19,1.38923,1.39449,1.38386,1.38571,192196,1.39218,1.38155,1.39865,1.37739,1.40281,1.37092,1.38802,1.36424,1.367,1.35125,1.3564,0.014,1.39219,1.3363,0.016,1.38409,1.31841,0.01281,123.7,-23.89,4.35,0.01313,120.68,1,0,0
2018.01.22,1.38933,1.39908,1.38569,1.39863,138799,1.40325,1.38986,1.40786,1.38108,1.41664,1.37647,1.39447,1.36727,1.37043,1.35299,1.35894,0.015,1.39771,1.33683,0.018,1.38911,1.31686,0.0141,128.63,4.93,28.82,0.01446,125.35,1,0,0
2018.01.23,1.39846,1.4027,1.39156,1.39973,190695,1.40444,1.3933,1.40914,1.38686,1.41558,1.38216,1.398,1.37007,1.37388,1.35484,1.36154,0.017,1.40343,1.33672,0.02,1.39417,1.31552,0.01558,119.51,-9.11,-14.05,0.0159,117.11,1,0,0
2018.01.24,1.39973,1.42625,1.39968,1.4237,249436,1.4334,1.40683,1.44311,1.38997,1.45997,1.38026,1.41654,1.37425,1.37921,1.35751,1.36521,0.02,1.41361,1.33488,0.022,1.40202,1.313,0.01732,162.79,43.28,52.39,0.0182,154.94,0,0,1
2018.01.25,1.4237,1.43452,1.40828,1.41297,358974,1.4289,1.40266,1.44483,1.39235,1.45514,1.37642,1.41859,1.37856,1.38413,1.36035,1.36877,0.022,1.42202,1.33511,0.024,1.40901,1.31169,0.01825,146.2,-16.59,-59.87,0.02038,130.96,1,1,0
2018.01.26,1.41297,1.42865,1.41076,1.41575,290605,1.42602,1.40813,1.43628,1.4005,1.44391,1.39024,1.41839,1.38273,1.38841,1.36301,1.37208,0.023,1.42861,1.33684,0.026,1.41522,1.3108,0.01912,124.33,-21.87,-5.28,0.0223,106.63,0,0,0
2018.01.29,1.41382,1.41581,1.40251,1.40738,240321,1.41463,1.40133,1.42187,1.39527,1.42793,1.38803,1.40857,1.38624,1.39093,1.36532,1.37451,0.023,1.43142,1.34107,0.027,1.41923,1.31141,0.01862,79.92,-44.41,-22.54,0.02349,63.37,1,0,0
2018.01.30,1.40739,1.41662,1.39797,1.41454,223762,1.42145,1.4028,1.42836,1.39106,1.4401,1.38415,1.40971,1.38994,1.39328,1.36779,1.37685,0.022,1.43307,1.34681,0.028,1.4228,1.31278,0.01796,73.4,-6.52,37.89,0.02437,54.08,1,0,1
2018.01.31,1.41452,1.42326,1.41214,1.41878,265747,1.42398,1.41286,1.42918,1.40694,1.4351,1.40174,1.41806,1.39437,1.39638,1.3705,1.3796,0.02,1.43439,1.35434,0.028,1.42713,1.31387,0.01699,93,19.6,26.12,0.02538,62.23,1,1,1
2018.02.01,1.41878,1.42781,1.41507,1.42596,224311,1.43083,1.41809,1.43569,1.41021,1.44357,1.40535,1.42295,1.39912,1.3997,1.37335,1.38249,0.018,1.43436,1.36389,0.029,1.43161,1.3151,0.01586,100.15,7.15,-12.45,0.02621,60.59,0,1,1
2018.02.02,1.42596,1.42777,1.41014,1.41204,225665,1.42316,1.40553,1.43428,1.39902,1.44079,1.3879,1.41665,1.40245,1.40182,1.37594,1.38477,0.016,1.43406,1.37085,0.029,1.43475,1.31714,0.01464,64.63,-35.51,-42.66,0.02651,35.71,0,1,1
2018.02.05,1.41017,1.41503,1.39541,1.39568,256727,1.40867,1.38905,1.42166,1.38242,1.42829,1.36943,1.40204,1.40408,1.40185,1.37812,1.38592,0.014,1.43279,1.37536,0.029,1.43579,1.32044,0.01291,-10.52,-75.15,-39.63,0.02597,-5.23,0,1,1
2018.02.06,1.3956,1.39994,1.3836,1.39464,281325,1.40186,1.38552,1.40907,1.37639,1.4182,1.36918,1.39273,1.40506,1.40071,1.37998,1.38637,0.013,1.43101,1.37912,0.028,1.43578,1.32419,0.01186,-69.32,-58.81,16.34,0.02508,-32.79,0,1,1
2018.02.07,1.39464,1.39941,1.38483,1.38799,197644,1.39665,1.38207,1.40532,1.37616,1.41123,1.36749,1.39074,1.4055,1.39946,1.38178,1.38667,0.012,1.43021,1.38079,0.027,1.43534,1.32821,0.01139,-86.33,-17,41.81,0.02388,-41.19,1,1,0
2018.02.08,1.38799,1.40667,1.38454,1.39124,284168,1.40376,1.38163,1.41628,1.37202,1.42589,1.3595,1.39415,1.40597,1.3988,1.38359,1.38716,0.012,1.4295,1.38245,0.026,1.43497,1.33221,0.01089,-72.38,13.94,30.95,0.02265,-34.8,0,1,0
2018.02.09,1.39124,1.39871,1.37643,1.38233,251529,1.39521,1.37293,1.4081,1.36354,1.41749,1.35065,1.38582,1.40583,1.39717,1.38503,1.38707,0.012,1.42982,1.38184,0.025,1.4341,1.33597,0.01105,-120.73,-48.35,-62.29,0.02112,-63.13,1,1,0
2018.02.12,1.38062,1.38756,1.3795,1.38367,157955,1.38766,1.3796,1.39164,1.37552,1.39572,1.37154,1.38358,1.4051,1.39548,1.38619,1.38684,0.013,1.43101,1.3792,0.024,1.43341,1.33896,0.01182,-121.4,-0.67,47.68,0.01984,-72.31,1,0,0
2018.02.13,1.38352,1.3924,1.38323,1.38918,157697,1.39331,1.38414,1.39744,1.3791,1.40248,1.37497,1.38827,1.40445,1.39457,1.38726,1.38694,0.014,1.4315,1.37741,0.023,1.43313,1.3414,0.01251,-86.23,35.18,35.84,0.01878,-57.45,1,0,0
2018.02.14,1.38926,1.40164,1.37998,1.3994,207459,1.40736,1.3857,1.41533,1.37201,1.42902,1.36404,1.39367,1.40293,1.39446,1.38859,1.38739,0.013,1.42965,1.3762,0.022,1.4328,1.34438,0.01232,-50.07,36.16,0.98,0.01776,-34.73,1,0,1
2018.02.15,1.39935,1.41044,1.39934,1.40996,201844,1.41382,1.40272,1.41768,1.39548,1.42492,1.39162,1.40658,1.40213,1.39598,1.39034,1.38867,0.013,1.42762,1.37664,0.021,1.43306,1.34763,0.01147,25.89,75.95,39.8,0.01709,17.37,0,0,1
2018.02.16,1.40996,1.41448,1.39964,1.40339,188787,1.41204,1.3972,1.42068,1.391,1.42688,1.38236,1.40584,1.40129,1.39721,1.39201,1.38981,0.012,1.42538,1.37721,0.021,1.43308,1.35093,0.01068,28.39,2.5,-73.45,0.01632,18.57,0,1,1
2018.02.19,1.40124,1.40493,1.39585,1.3995,127794,1.40433,1.39525,1.40917,1.39101,1.41341,1.38617,1.40009,1.40073,1.39757,1.39348,1.3905,0.012,1.4245,1.37695,0.019,1.43238,1.35459,0.01023,-4.12,-32.51,-35.01,0.01524,-2.77,0,1,1
2018.02.20,1.3995,1.40242,1.3931,1.39928,174147,1.40344,1.39412,1.40759,1.38895,1.41276,1.3848,1.39827,1.39996,1.39766,1.39495,1.39101,0.012,1.42326,1.37666,0.018,1.43103,1.35887,0.00966,-11.7,-7.58,24.93,0.01406,-8.04,0,1,1
2018.02.21,1.39928,1.40083,1.39043,1.39162,207889,1.39815,1.38775,1.40469,1.38389,1.40855,1.37735,1.39429,1.39838,1.39724,1.39637,1.39123,0.011,1.41969,1.37707,0.016,1.42868,1.36406,0.00852,-31.97,-20.27,-12.69,0.01274,-21.38,1,1,1
2018.02.22,1.39161,1.39888,1.38565,1.39505,155040,1.40073,1.3875,1.40642,1.37996,1.41396,1.37427,1.39319,1.39639,1.39673,1.39776,1.39136,0.008,1.41326,1.37953,0.014,1.42552,1.37,0.00681,-31.32,0.65,20.92,0.01144,-18.65,1,0,1
2018.02.23,1.39504,1.40052,1.3904,1.39613,134352,1.40096,1.39084,1.4058,1.38556,1.41108,1.38072,1.39568,1.395,1.3966,1.39872,1.39165,0.006,1.40793,1.38206,0.013,1.424,1.37345,0.00514,8.91,40.24,39.59,0.01062,4.31,1,1,1
2018.02.26,1.39871,1.40697,1.39283,1.39665,132766,1.40481,1.39067,1.41296,1.38468,1.41895,1.37653,1.39882,1.39478,1.39688,1.39943,1.39213,0.006,1.40735,1.38222,0.012,1.42346,1.3754,0.00488,55.14,46.23,5.99,0.01006,26.75,0,1,1
2018.02.27,1.39666,1.39961,1.38574,1.39058,168560,1.39822,1.38435,1.40585,1.37811,1.41209,1.37048,1.39198,1.39473,1.39626,1.3999,1.39212,0.006,1.40733,1.38213,0.011,1.42276,1.37703,0.00492,-37.35,-92.49,-138.72,0.00968,-18.97,0,1,1
2018.02.28,1.3906,1.39161,1.37566,1.37594,166946,1.38648,1.37053,1.39702,1.36512,1.40243,1.35458,1.38107,1.39409,1.39437,1.39979,1.39138,0.007,1.40832,1.37985,0.012,1.42297,1.37662,0.00547,-158.65,-121.3,-28.81,0.00977,-88.86,1,1,0
2018.03.01,1.37596,1.37852,1.37115,1.37755,190493,1.38033,1.37296,1.38311,1.36837,1.3877,1.36559,1.37574,1.39286,1.39204,1.39942,1.39034,0.008,1.40978,1.37594,0.012,1.42374,1.37509,0.00676,-168.83,-10.18,111.12,0.01007,-113.37,1,0,0
2018.03.02,1.37755,1.38166,1.37552,1.38013,171962,1.38268,1.37654,1.38524,1.37296,1.38882,1.3704,1.3791,1.39241,1.39042,1.39912,1.38959,0.009,1.41038,1.37444,0.013,1.4242,1.37404,0.0073,-121.57,47.25,57.44,0.0103,-86.1,1,0,0
2018.03.05,1.37955,1.38773,1.37663,1.38479,168544,1.38947,1.37837,1.39415,1.37195,1.40057,1.36727,1.38305,1.39238,1.3895,1.39874,1.38915,0.009,1.41042,1.37434,0.013,1.42443,1.37305,0.00734,-84.71,36.86,-10.39,0.01061,-58.58,1,0,0
2018.03.06,1.38479,1.39292,1.38164,1.38858,152129,1.39378,1.3825,1.39899,1.37643,1.40506,1.37122,1.38771,1.39234,1.38928,1.3984,1.38906,0.009,1.41042,1.37426,0.013,1.42439,1.3724,0.00738,-41.76,42.95,6.08,0.01091,-28.26,1,1,0
2018.03.07,1.38858,1.39123,1.38461,1.38907,169915,1.39199,1.38537,1.39492,1.38168,1.39861,1.37875,1.3883,1.39198,1.38915,1.39745,1.38901,0.009,1.41015,1.37381,0.013,1.42279,1.37212,0.00759,-32.31,9.45,-33.5,0.01051,-23.33,0,1,0
2018.03.08,1.38911,1.39097,1.37806,1.38078,170887,1.38848,1.37557,1.39618,1.37036,1.40139,1.36266,1.38327,1.39043,1.38842,1.39628,1.38863,0.008,1.40727,1.37358,0.012,1.42085,1.37171,0.0073,-65.37,-33.06,-42.51,0.01004,-47.52,1,0,0
2018.03.09,1.38077,1.38889,1.37879,1.3853,150664,1.38987,1.37977,1.39443,1.37423,1.39997,1.36967,1.38433,1.38899,1.38791,1.39514,1.38834,0.007,1.4039,1.37409,0.012,1.41864,1.37164,0.00658,-47.26,18.11,51.17,0.00944,-32.97,1,0,0
2018.03.12,1.385,1.39172,1.38409,1.39045,100613,1.39341,1.38578,1.39638,1.38112,1.40104,1.37815,1.38875,1.38824,1.38801,1.39448,1.38837,0.007,1.40192,1.37456,0.012,1.41755,1.37142,0.00579,5.95,53.21,35.1,0.00903,3.81,1,0,0
2018.03.13,1.39044,1.3994,1.38744,1.39635,127049,1.40136,1.3894,1.40636,1.38244,1.41332,1.37744,1.3944,1.38798,1.38881,1.39397,1.38877,0.007,1.40102,1.37494,0.011,1.41633,1.37161,0.00554,77.16,71.22,18.01,0.00841,50.85,1,0,0
2018.03.14,1.39635,1.39954,1.39252,1.39645,126588,1.39982,1.3928,1.40319,1.38915,1.40684,1.38578,1.39617,1.3881,1.38973,1.39324,1.38926,0.007,1.40142,1.37479,0.01,1.41376,1.37272,0.00566,94.98,17.82,-53.4,0.00761,70.61,0,1,0
2018.03.15,1.39644,1.39884,1.39213,1.39369,149972,1.39765,1.39094,1.4016,1.38818,1.40436,1.38423,1.39489,1.38822,1.39038,1.39231,1.38964,0.007,1.40173,1.3747,0.009,1.40964,1.37497,0.00577,77.11,-17.88,-35.7,0.0067,66.32,1,0,0
2018.03.16,1.39369,1.39805,1.38889,1.3942,131169,1.39853,1.38937,1.40287,1.38455,1.40769,1.38021,1.39371,1.38809,1.39079,1.39154,1.38991,0.007,1.40134,1.37483,0.007,1.40635,1.37673,0.00564,66.47,-10.63,7.24,0.00602,62.32,1,0,0
2018.03.19,1.39449,1.40881,1.39125,1.40241,183350,1.41039,1.39283,1.41838,1.38326,1.42795,1.37527,1.40082,1.38822,1.39205,1.3915,1.39064,0.007,1.40194,1.3745,0.007,1.4062,1.3768,0.00577,145.65,79.18,89.82,0.00598,140.4,0,0,0
2018.03.20,1.40242,1.40664,1.39824,1.39998,148659,1.405,1.3966,1.41002,1.39322,1.4134,1.3882,1.40162,1.38886,1.39324,1.3918,1.39137,0.008,1.40405,1.37367,0.008,1.40694,1.37666,0.00646,131.7,-13.96,-93.14,0.00624,136.27,1,0,0
2018.03.21,1.39998,1.41505,1.39977,1.41372,200377,1.41925,1.40397,1.42479,1.39423,1.43453,1.38869,1.40951,1.39076,1.39528,1.39242,1.39258,0.009,1.40847,1.37304,0.008,1.40883,1.37601,0.00744,168.02,36.32,50.28,0.0067,186.57,0,0,0
2018.03.22,1.41372,1.42181,1.40757,1.40995,217820,1.41865,1.40441,1.42735,1.39887,1.43289,1.39017,1.41311,1.39325,1.39751,1.39305,1.39395,0.01,1.41228,1.37422,0.009,1.41107,1.37504,0.00776,170.52,2.51,-33.81,0.00725,182.64,1,0,1
2018.03.23,1.40995,1.41716,1.40849,1.41316,169942,1.41739,1.40872,1.42161,1.40427,1.42606,1.40005,1.41294,1.39551,1.39943,1.39396,1.39521,0.01,1.4153,1.37571,0.01,1.41311,1.3748,0.00815,142.55,-27.97,-30.48,0.00758,153.38,1,0,1
2018.03.26,1.41319,1.42444,1.41299,1.42269,131918,1.42709,1.41564,1.43149,1.40859,1.43854,1.40419,1.42004,1.39797,1.40201,1.39517,1.39687,0.011,1.42003,1.37591,0.01,1.41609,1.37426,0.00936,157.15,14.6,42.57,0.00815,180.55,0,1,1
2018.03.27,1.42273,1.4244,1.40658,1.41563,160651,1.4245,1.40668,1.43336,1.39772,1.44232,1.38886,1.41554,1.39983,1.4037,1.39608,1.39811,0.011,1.42278,1.37687,0.011,1.41806,1.37411,0.00997,105.02,-52.13,-66.73,0.00868,120.6,0,1,1
2018.03.28,1.41557,1.42003,1.40705,1.40769,175410,1.41613,1.40315,1.42457,1.39861,1.42911,1.39017,1.41159,1.40138,1.40469,1.39668,1.39901,0.011,1.42416,1.3786,0.011,1.41932,1.37404,0.00996,68.35,-36.67,15.46,0.00919,74.03,0,1,1
2018.03.29,1.40769,1.4096,1.40103,1.40182,149431,1.40727,1.3987,1.41272,1.39558,1.41584,1.39013,1.40415,1.40277,1.40462,1.3966,1.39935,0.01,1.4234,1.38214,0.011,1.41912,1.37408,0.009,10.22,-58.14,-21.47,0.0091,10.1,1,1,0
2018.03.30,1.40172,1.40591,1.40119,1.40211,117372,1.40495,1.40023,1.40779,1.39835,1.40967,1.39551,1.40307,1.40402,1.40443,1.39651,1.3996,0.009,1.42215,1.38589,0.011,1.4189,1.37412,0.00783,-8.09,-18.31,39.82,0.009,-7.04,1,0,1
2018.04.02,1.40126,1.40773,1.40023,1.40441,79674,1.40801,1.40051,1.41162,1.39662,1.41551,1.39301,1.40412,1.40505,1.40439,1.39664,1.3999,0.008,1.42124,1.38885,0.011,1.41916,1.37412,0.00699,-8.79,-0.7,17.62,0.00915,-6.72,1,0,0
2018.04.03,1.40441,1.40886,1.40206,1.40549,127080,1.40888,1.40208,1.41227,1.39867,1.41568,1.39528,1.40547,1.40578,1.40452,1.39688,1.40027,0.008,1.42095,1.39062,0.011,1.41962,1.37414,0.0064,-3.26,5.52,6.22,0.00942,-2.22,1,1,0
2018.04.04,1.4055,1.40964,1.4015,1.40772,86507,1.41108,1.40294,1.41443,1.39815,1.41922,1.3948,1.40629,1.40646,1.40474,1.39728,1.40067,0.007,1.42073,1.39219,0.011,1.42024,1.37432,0.00586,-1.95,1.32,-4.21,0.00968,-1.18,0,0,0
2018.04.05,1.4079,1.40969,1.39658,1.40033,81775,1.40782,1.39471,1.41531,1.38909,1.42093,1.3816,1.4022,1.40695,1.40443,1.39758,1.40078,0.007,1.42005,1.39384,0.011,1.42056,1.3746,0.00547,-57.8,-55.85,-57.17,0.0097,-32.6,1,0,0
