Date,Start,Max,Min,End,Alert,HammerC,Hammer,Hammer Score,DojiC,Doji,Doji Score,Green Engulf,Engulf Score,SMA14,UpperBB,LowerBB,BB Decision,BB Score,TP,SMA14 TP,StdDev TP,CC1 cal,Cci Over,CCI Score,CCI Grad,Man Pred Cal,Man Pred,Final,Combine,Combine Accuracy,Final Cover,Final Cacc,RNN PL1,RNN PL2B,RNN PL1B,RNN PL2S,RNN PL1S,RNN PL2,Just RNN,ManRNN,ManRNN Cover2,Sum JustRNN,Acc Just RNN,Acc ManRNN,Acc ManRNN C2,FailureMode
22/05/2008,1.97125,1.985045,1.968375,1.98011,Green,0.420536856,0,0,0.531493701,0,0,Green Engulf,1,1.95619,1.97376,1.93862,Above,-2,1.97784,1.9558,0.00639,229.9927591,Below,-2,76.76,-3,Decrease,Decrease,1,0.5038,1,0.7504,4.4,0,0,0,0.00044,4.4,-4.4,4.4,4.4,-6444.2,0.4873,0.5033,0.5683,Fail
23/05/2008,1.98011,1.985135,1.975525,1.97967,Red,0.758462946,0,0,0.04578564,Red Doji,-1,0,0,1.95825,1.97864,1.93787,0,0,1.98011,1.9574,0.00848,178.4328584,Below,-2,-51.56,-3,Decrease,Decrease,0,0.5037,0,0.7503,-11.3,0,0,-0.00181,0,-18.1,11.3,-11.3,-18.1,-6439.8,0.4874,0.5031,0.5682,Pass
25/05/2008,1.97967,1.98165,1.97915,1.9808,Green,0.515151515,0,0,0.452,0,0,0,0,1.96006,1.98288,1.93724,Above,-2,1.98053,1.95915,0.01054,135.2586926,0,0,-43.17,-2,Decrease,Decrease,0,0.5038,0,0.7505,-6.8,0,0,-0.00068,0,-6.8,6.8,-6.8,-6.8,-6451.1,0.4873,0.5033,0.5683,Pass
26/05/2008,1.9808,1.98318,1.97591,1.98148,Green,0.305206463,0,0,0.093535076,Green Doji,0,0,0,1.96203,1.98664,1.93742,0,0,1.98019,1.96115,0.01183,107.2861557,0,0,-27.97,0,Maintain,Increase,0,0.5039,0,0.7507,-65.6,-0.00656,0,0,0,-65.6,-65.6,-65.6,-65.6,-6457.9,0.4872,0.5034,0.5685,Fail
27/05/2008,1.98148,1.98478,1.971455,1.97492,Red,0.351419878,0,0,0.492307692,0,0,Red Engulf,-1,1.96366,1.98842,1.9389,0,0,1.97705,1.96296,0.01237,75.927835,0,0,-31.36,-1,Decrease,Decrease,0,0.5041,0,0.7509,-64.3,0,0,-0.00643,0,-64.3,64.3,-64.3,-64.3,-6392.3,0.4873,0.5035,0.5686,Pass
28/05/2008,1.97492,1.98278,1.97041,1.98135,Green,0.13071298,0,0,0.519805982,0,0,0,0,1.96565,1.99111,1.94019,0,0,1.97818,1.96471,0.0128,70.17165253,0,0,-5.76,0,Maintain,Increase,0,0.5042,1,0.7512,-68.7,0.00096,0,0,0,9.6,-68.7,-68.7,9.6,-6456.6,0.4872,0.5037,0.5688,Fail
29/05/2008,1.98135,1.9817,1.9673,1.97448,Red,0.994459834,0,0,0.477083333,0,0,0,0,1.96777,1.99125,1.94429,0,0,1.97449,1.96656,0.01208,43.77522031,0,0,-26.4,0,Maintain,Increase,1,0.5043,1,0.7511,78.3,0,0.00783,0,0,78.3,78.3,78.3,78.3,-6387.9,0.4873,0.5038,0.5687,Pass
30/05/2008,1.97448,1.9824,1.968355,1.98231,Green,0.006449301,0,0,0.55749377,0,0,Green Engulf,1,1.97035,1.99206,1.94863,0,0,1.97769,1.96901,0.01057,54.71901963,0,0,10.94,1,Increase,Increase,0,0.5042,0,0.751,-81.4,-0.0174,0,0,0,-174,-81.4,-162.8,-348,-6466.2,0.4872,0.5037,0.5686,Fail
01/06/2008,1.98231,1.97767,1.97302,1.97417,Red,0.328571429,0,0,1.750537634,0,0,0,0,1.97224,1.99078,1.95371,0,0,1.97495,1.97107,0.00877,29.49417988,0,0,-25.22,0,Maintain,Increase,0,0.5043,1,0.7512,-92.6,-0.00926,0,0,0,-92.6,-92.6,-92.6,-92.6,-6384.8,0.4873,0.5038,0.5687,Fail
02/06/2008,1.97417,1.97677,1.9596,1.96491,Red,0.44772344,0,0,0.539312755,0,0,Red Engulf,-1,1.9728,1.99018,1.95543,0,0,1.96709,1.97203,0.00754,-43.67359648,0,0,-73.17,-1,Decrease,Decrease,1,0.5045,1,0.7512,30,0,0,0,0.003,30,-30,30,30,-6292.2,0.4874,0.5039,0.5689,Fail
03/06/2008,1.96491,1.974105,1.96043,1.96191,Red,0.121361214,0,0,0.219378428,0,0,0,0,1.97313,1.98968,1.95658,0,0,1.96548,1.97264,0.00675,-70.71362536,0,0,-27.04,0,Maintain,Increase,0,0.5043,1,0.7511,-81.1,-0.0033,0,0,0,-33,-81.1,-81.1,-33,-6262.2,0.4875,0.5038,0.5688,Fail
04/06/2008,1.96191,1.96376,1.952775,1.9538,Red,0.102911647,0,0,0.738279472,0,0,Red Engulf,-1,1.97346,1.98853,1.95838,Below,2,1.95678,1.97296,0.00634,-170.0755199,Over,2,-99.36,3,Increase,Increase,1,0.5045,1,0.751,48.1,0,0.00481,0,0,48.1,48.1,96.2,96.2,-6181.1,0.4877,0.5039,0.5689,Pass
05/06/2008,1.9538,1.959725,1.94589,1.95861,Green,0.087657233,0,0,0.347668956,0,0,0,0,1.97284,1.98921,1.95647,0,0,1.95474,1.97241,0.00705,-167.1792743,Over,2,2.9,2,Increase,Increase,1,0.5044,1,0.751,121.6,0,0.01216,0,0,121.6,121.6,243.2,243.2,-6229.2,0.4875,0.5038,0.5688,Pass
06/06/2008,1.95861,1.973475,1.9534,1.97077,Green,0.155728267,0,0,0.605728518,0,0,Green Engulf,1,1.97281,1.98919,1.95642,0,0,1.96588,1.97222,0.0073,-57.84302763,0,0,109.34,1,Increase,Increase,0,0.5042,0,0.7509,-0.5,-5.00E-05,0,0,0,-0.5,-0.5,-1,-1,-6350.8,0.4874,0.5037,0.5687,Fail
08/06/2008,1.97077,1.97137,1.96892,1.97072,Red,2.769230769,Red Hammer,-1,0.020408163,Red Doji,-1,0,0,1.97214,1.98813,1.95615,0,0,1.97034,1.97168,0.00711,-12.59281941,0,0,45.25,-2,Decrease,Decrease,0,0.5044,0,0.7511,-22.8,0,0,-0.00228,0,-22.8,22.8,-22.8,-22.8,-6350.3,0.4875,0.5038,0.5688,Pass
09/06/2008,1.97072,1.980145,1.96713,1.973,Green,1.217206133,0,0,0.175182482,0,0,Green Engulf,1,1.97166,1.98721,1.9561,0,0,1.97343,1.9712,0.0067,22.11972755,0,0,34.71,1,Increase,Increase,0,0.5045,1,0.7513,-197.7,-0.00945,0,0,0,-94.5,-197.7,-395.4,-189,-6373.1,0.4874,0.5039,0.569,Fail
10/06/2008,1.973,1.97425,1.951935,1.95323,Red,0.061607992,0,0,0.885951154,0,0,Red Engulf,-1,1.96969,1.98668,1.9527,Below,2,1.95981,1.96972,0.00694,-95.32361928,0,0,-117.44,1,Increase,Increase,1,0.5046,1,0.7512,103.2,0,0.01032,0,0,103.2,103.2,206.4,206.4,-6175.4,0.4875,0.5041,0.5691,Pass
11/06/2008,1.95323,1.966705,1.94907,1.96355,Green,0.21788674,0,0,0.585199887,0,0,0,0,1.96841,1.98453,1.95229,0,0,1.95978,1.96826,0.0069,-82.0357938,0,0,13.29,0,Maintain,Increase,0,0.5045,1,0.7512,-168.1,-0.01593,0,0,0,-159.3,-168.1,-168.1,-159.3,-6278.6,0.4874,0.5039,0.569,Fail
12/06/2008,1.96355,1.9636,1.94342,1.94674,Red,0.196915777,0,0,0.833002973,0,0,Red Engulf,-1,1.9664,1.98499,1.9478,Below,2,1.95125,1.96642,0.00732,-138.1702238,0,0,-56.13,1,Increase,Increase,1,0.5046,1,0.7511,8.8,0,0.00088,0,0,8.8,8.8,17.6,17.6,-6110.5,0.4875,0.5041,0.5692,Pass
13/06/2008,1.94674,1.951365,1.940945,1.94762,Green,0.561048689,0,0,0.084452975,Green Doji,1,0,0,1.96399,1.98287,1.9451,0,0,1.94664,1.96417,0.008,-146.0103835,0,0,-7.84,1,Increase,Increase,1,0.5045,1,0.751,10.8,0,0.00108,0,0,10.8,10.8,21.6,21.6,-6119.3,0.4874,0.5039,0.5691,Pass
15/06/2008,1.94762,1.94933,1.94595,1.9487,Green,0.229090909,0,0,0.319526627,0,0,0,0,1.96215,1.98149,1.9428,0,0,1.94799,1.96228,0.00842,-113.0869225,0,0,32.92,0,Maintain,Increase,1,0.5044,1,0.751,143.2,0,0.01432,0,0,143.2,143.2,143.2,143.2,-6130.1,0.4872,0.5038,0.5689,Pass
16/06/2008,1.9487,1.968755,1.94661,1.96302,Green,0.349482023,0,0,0.646647099,0,0,Green Engulf,1,1.96077,1.97733,1.94421,0,0,1.95946,1.96097,0.00733,-13.74032347,0,0,99.35,1,Increase,Increase,0,0.5042,1,0.7509,-54.9,-0.00359,0,0,0,-35.9,-54.9,-109.8,-71.8,-6273.3,0.4871,0.5037,0.5688,Fail
17/06/2008,1.96302,1.97054,1.947025,1.95753,Red,0.807455803,0,0,0.233467999,0,0,0,0,1.95958,1.97476,1.9444,0,0,1.95837,1.95979,0.00618,-15.34083097,0,0,-1.6,0,Maintain,Increase,1,0.5044,1,0.7508,19,0,0.0019,0,0,19,19,19,19,-6218.4,0.4872,0.5038,0.569,Pass
18/06/2008,1.95753,1.961185,1.947875,1.95943,Green,0.151882302,0,0,0.142749812,0,0,0,0,1.95919,1.97414,1.94424,0,0,1.95616,1.95901,0.00587,-32.28273574,0,0,-16.94,0,Maintain,Increase,1,0.5042,1,0.7507,129.2,0,0.01292,0,0,129.2,129.2,129.2,129.2,-6237.4,0.4871,0.5037,0.5689,Pass
19/06/2008,1.95943,1.974485,1.95861,1.97235,Green,0.155385735,0,0,0.813858268,0,0,Green Engulf,1,1.95993,1.97606,1.94381,0,0,1.96848,1.95922,0.00609,101.4047233,0,0,133.69,1,Increase,Increase,1,0.5041,1,0.7507,36.8,0,0.00368,0,0,36.8,36.8,73.6,73.6,-6366.6,0.487,0.5035,0.5687,Pass
20/06/2008,1.97235,1.979125,1.96985,1.97603,Green,0.500809061,0,0,0.396765499,0,0,Green Engulf,1,1.96152,1.97893,1.94411,0,0,1.975,1.96052,0.00722,133.7671674,0,0,32.36,1,Increase,Increase,0,0.504,0,0.7506,-12.1,-0.01154,0,0,0,-115.4,-12.1,-24.2,-230.8,-6403.4,0.4868,0.5034,0.5686,Fail
22/06/2008,1.97603,1.97557,1.97362,1.97482,Red,1.6,0,0,0.620512821,0,0,0,0,1.96268,1.98106,1.9443,0,0,1.97467,1.96195,0.00802,105.8080594,0,0,-27.96,0,Maintain,Increase,0,0.5041,0,0.7508,-103.3,-0.01033,0,0,0,-103.3,-103.3,-103.3,-103.3,-6391.3,0.487,0.5035,0.5688,Fail
23/06/2008,1.97482,1.97575,1.958555,1.96449,Red,0.527087034,0,0,0.600756034,0,0,Red Engulf,-1,1.96223,1.98019,1.94427,0,0,1.96627,1.96197,0.00805,35.54377779,0,0,-70.26,-1,Decrease,Decrease,0,0.5042,1,0.751,-62.8,0,0,-0.00628,0,-62.8,62.8,-62.8,-62.8,-6288,0.4871,0.5037,0.5689,Pass
24/06/2008,1.96449,1.972345,1.96241,1.97077,Green,0.188397129,0,0,0.632108707,0,0,0,0,1.96223,1.9802,1.94427,0,0,1.96851,1.96184,0.0079,56.25236848,0,0,20.71,0,Maintain,Increase,1,0.5044,1,0.751,30.8,0,0.00308,0,0,30.8,30.8,30.8,30.8,-6350.8,0.487,0.5038,0.5691,Pass
25/06/2008,1.97077,1.977005,1.96525,1.97385,Green,0.366860465,0,0,0.262016163,0,0,Green Engulf,1,1.9623,1.98039,1.9442,0,0,1.97204,1.96174,0.00779,88.12288827,0,0,31.87,1,Increase,Increase,1,0.5042,1,0.7509,136.4,0,0.01364,0,0,136.4,136.4,272.8,272.8,-6381.6,0.4868,0.5037,0.569,Pass
26/06/2008,1.97385,1.989475,1.971415,1.98749,Green,0.12348367,0,0,0.755260244,0,0,Green Engulf,1,1.96474,1.98562,1.94387,Above,-2,1.98279,1.96339,0.00915,141.3982132,0,0,53.28,-1,Decrease,Decrease,0,0.5041,1,0.7508,-74.4,0,0,-0.00674,0,-67.4,74.4,-74.4,-67.4,-6518,0.4867,0.5036,0.5689,Pass
27/06/2008,1.98749,1.995415,1.98002,1.99493,Green,0.032528504,0,0,0.48327379,0,0,Green Engulf,1,1.96698,1.99208,1.94188,Above,-2,1.99012,1.96555,0.01049,156.1032118,Below,-2,14.7,-3,Decrease,Decrease,1,0.5042,1,0.7508,7,0,0,0,0.0007,7,-7,7,7,-6592.4,0.4866,0.5037,0.569,Fail
29/06/2008,1.99493,1.99513,1.99243,1.99423,Red,2,0,0,0.259259259,0,0,0,0,1.97038,1.99625,1.9445,0,0,1.99393,1.9686,0.01099,153.6256552,Below,-2,-2.48,-2,Decrease,Decrease,1,0.5041,1,0.7507,13.8,0,0,0,0.00138,13.8,-13.8,13.8,13.8,-6585.4,0.4867,0.5036,0.5689,Fail
30/06/2008,1.99423,1.996675,1.988045,1.99285,Red,1.25620915,0,0,0.1599073,0,0,0,0,1.97361,1.99877,1.94845,0,0,1.99252,1.97188,0.01113,123.639423,0,0,-29.99,0,Maintain,Increase,1,0.504,1,0.7506,14.8,0,0.00148,0,0,14.8,14.8,14.8,14.8,-6571.6,0.4868,0.5034,0.5688,Pass
01/07/2008,1.99285,2.000695,1.9887,1.99433,Green,1.130550622,0,0,0.123384744,0,0,0,0,1.97687,2.00041,1.95332,0,0,1.99458,1.97521,0.01113,116.0129516,0,0,-7.63,0,Maintain,Increase,0,0.5038,1,0.7505,-9,-0.0009,0,0,0,-9,-9,-9,-9,-6586.4,0.4867,0.5033,0.5687,Fail
02/07/2008,1.99433,1.997455,1.984605,1.99343,Red,2.192546584,Red Hammer,-1,0.070038911,Red Doji,-1,0,0,1.97904,2.00266,1.95541,0,0,1.99183,1.97752,0.01152,82.79836509,0,0,-33.21,-2,Decrease,Decrease,1,0.504,1,0.7505,102.7,0,0,0,0.01027,102.7,-102.7,102.7,102.7,-6577.4,0.4868,0.5034,0.5688,Fail
03/07/2008,1.99343,1.99368,1.98003,1.98316,Red,0.297528517,0,0,0.752380952,0,0,Red Engulf,-1,1.98087,2.00195,1.95979,0,0,1.98562,1.97947,0.01073,38.24406907,0,0,-44.55,-1,Decrease,Decrease,1,0.5038,1,0.7504,8.5,0,0,0,0.00085,8.5,-8.5,8.5,8.5,-6474.7,0.4869,0.5033,0.5687,Fail
04/07/2008,1.98316,1.98488,1.979465,1.98231,Red,1.107003891,0,0,0.156971376,0,0,0,0,1.9825,2.00066,1.96435,0,0,1.98222,1.98133,0.009,6.603199559,0,0,-31.64,0,Maintain,Increase,1,0.5037,1,0.7503,0.1,0,1.00E-05,0,0,0.1,0.1,0.1,0.1,-6466.2,0.4871,0.5031,0.5686,Pass
06/07/2008,1.98231,1.9829,1.98207,1.98232,Green,2.32,Green Hammer,1,0.012048193,Green Doji,1,0,0,1.98322,2.00066,1.96577,0,0,1.98243,1.98232,0.00789,0.902108512,0,0,-5.7,2,Increase,Increase,0,0.5036,1,0.7503,-60.9,-0.00609,0,0,0,-60.9,-60.9,-121.8,-121.8,-6466.3,0.4869,0.503,0.5685,Fail
07/07/2008,1.98232,1.98253,1.96488,1.97623,Red,1.801587302,0,0,0.345042493,0,0,Red Engulf,-1,1.98323,2.00065,1.96581,0,0,1.97455,1.98229,0.00793,-65.11399776,0,0,-66.02,-1,Decrease,Decrease,1,0.5037,1,0.7502,65,0,0,0,0.0065,65,-65,65,65,-6405.4,0.4871,0.5031,0.5686,Fail
08/07/2008,1.97623,1.979725,1.966605,1.96973,Red,0.312656328,0,0,0.495426829,0,0,0,0,1.98287,2.001,1.96473,0,0,1.97202,1.9821,0.00816,-82.34710675,0,0,-17.23,0,Maintain,Increase,1,0.5036,1,0.7501,110.1,0,0.01101,0,0,110.1,110.1,110.1,110.1,-6340.4,0.4872,0.503,0.5685,Pass
09/07/2008,1.96973,1.98381,1.967215,1.98074,Green,0.226987061,0,0,0.663452847,0,0,Green Engulf,1,1.98403,1.99976,1.9683,0,0,1.97726,1.98289,0.00733,-51.24329143,0,0,31.1,1,Increase,Increase,0,0.5034,1,0.7501,-34.5,0.00797,0,0,0,79.7,-34.5,-69,159.4,-6450.5,0.487,0.5029,0.5684,Fail
10/07/2008,1.98074,1.9825,1.971335,1.97729,Red,1.142994242,0,0,0.309001343,0,0,0,0,1.98449,1.99921,1.96977,0,0,1.97704,1.9835,0.0068,-63.24061669,0,0,-12,0,Maintain,Increase,1,0.5036,1,0.75,114.2,0,0.01142,0,0,114.2,114.2,114.2,114.2,-6416,0.4872,0.503,0.5683,Pass
11/07/2008,1.97729,1.995935,1.975335,1.98871,Green,0.540186916,0,0,0.554368932,0,0,Green Engulf,1,1.98555,1.99937,1.97174,0,0,1.98666,1.98454,0.00621,22.74780387,0,0,85.99,1,Increase,Increase,0,0.5034,1,0.7499,-33.2,0.00646,0,0,0,64.6,-33.2,-66.4,129.2,-6530.2,0.487,0.5029,0.5681,Fail
13/07/2008,1.98871,1.99146,1.98519,1.98539,Red,0.032948929,0,0,0.529505582,0,0,0,0,1.9854,1.99918,1.97162,0,0,1.98735,1.98487,0.00624,26.50260715,0,0,3.75,0,Maintain,Increase,1,0.5036,1,0.7499,97.8,0,0.00978,0,0,97.8,97.8,97.8,97.8,-6497,0.4872,0.503,0.568,Pass
14/07/2008,1.98539,1.996265,1.980985,1.99517,Green,0.077194219,0,0,0.640052356,0,0,Green Engulf,1,1.98542,1.99924,1.9716,0,0,1.99081,1.98491,0.00628,62.52271665,0,0,36.02,1,Increase,Increase,1,0.5034,1,0.7498,104.7,0,0.01047,0,0,104.7,104.7,209.4,209.4,-6594.8,0.487,0.5029,0.5679,Pass
15/07/2008,1.99517,2.01581,1.99404,2.00564,Green,0.876724138,0,0,0.480937069,0,0,Green Engulf,1,1.98624,2.00253,1.96994,Above,-2,2.00516,1.98572,0.00698,185.6374939,Below,-2,123.11,-3,Decrease,Decrease,1,0.5033,1,0.7497,62.6,0,0,0,0.00626,62.6,-62.6,62.6,62.6,-6699.5,0.4869,0.5027,0.5678,Fail
16/07/2008,2.00564,2.009655,1.995985,1.99938,Red,0.330413625,0,0,0.457937089,0,0,0,0,1.9867,2.00387,1.96954,0,0,2.00167,1.98637,0.00764,133.5806626,0,0,-52.06,0,Maintain,Increase,0,0.5032,1,0.7497,-19.6,-0.00053,0,0,0,-5.3,-19.6,-19.6,-5.3,-6636.9,0.487,0.5026,0.5677,Fail
17/07/2008,1.99938,2.007185,1.994885,1.99742,Red,0.259600614,0,0,0.159349593,0,0,0,0,1.98692,2.00446,1.96938,0,0,1.99983,1.98675,0.00802,108.6958365,0,0,-24.88,0,Maintain,Increase,1,0.5033,1,0.7496,14.3,0,0.00143,0,0,14.3,14.3,14.3,14.3,-6617.3,0.4872,0.5027,0.5678,Pass
18/07/2008,1.99742,1.9997,1.990625,1.99885,Green,0.103343465,0,0,0.157575758,0,0,0,0,1.98731,2.00548,1.96914,0,0,1.99639,1.98707,0.0084,73.9912318,0,0,-34.7,0,Maintain,Increase,0,0.5032,1,0.7495,-46.4,0.00264,0,0,0,26.4,-46.4,-46.4,26.4,-6631.6,0.487,0.5026,0.5677,Fail
20/07/2008,1.99885,1.9985,1.99326,1.99421,Red,0.221445221,0,0,0.885496183,0,0,0,0,1.9881,2.00641,1.96979,0,0,1.99532,1.98776,0.00894,56.34739216,0,0,-17.64,0,Maintain,Increase,1,0.5033,1,0.7495,72.8,0,0.00728,0,0,72.8,72.8,72.8,72.8,-6585.2,0.4871,0.5027,0.5676,Pass
21/07/2008,1.99421,2.00387,1.990715,2.00149,Green,0.220881671,0,0,0.553401748,0,0,Green Engulf,1,1.98947,2.00852,1.97042,0,0,1.99869,1.98894,0.00933,69.6907813,0,0,13.34,1,Increase,Increase,0,0.5032,1,0.7494,-102.9,-0.00403,0,0,0,-40.3,-102.9,-205.8,-80.6,-6658,0.487,0.5026,0.5675,Fail
22/07/2008,2.00149,2.007645,1.989705,1.9912,Red,0.090909091,0,0,0.573578595,0,0,0,0,1.9901,2.00882,1.97138,0,0,1.99618,1.98992,0.00924,45.16749747,0,0,-24.52,0,Maintain,Increase,1,0.5033,1,0.7493,62.6,0,0.00626,0,0,62.6,62.6,62.6,62.6,-6555.1,0.4871,0.5027,0.5676,Pass
23/07/2008,1.9912,2.003105,1.9903,1.99746,Green,0.788407821,0,0,0.488871535,0,0,0,0,1.99162,2.00926,1.97398,0,0,1.99696,1.99152,0.00829,43.68207144,0,0,-1.49,0,Maintain,Increase,0,0.5032,0,0.7492,-122,-0.0122,0,0,0,-122,-122,-122,-122,-6617.7,0.487,0.5026,0.5675,Fail
24/07/2008,1.99746,1.99912,1.981735,1.98526,Red,0.254329004,0,0,0.701754386,0,0,Red Engulf,-1,1.99273,2.00706,1.97839,0,0,1.98871,1.99272,0.00693,-38.6098629,0,0,-82.29,-1,Decrease,Decrease,0,0.5033,0,0.7494,-63.8,0,0,-0.00638,0,-63.8,63.8,-63.8,-63.8,-6495.7,0.4871,0.5028,0.5677,Pass
25/07/2008,1.98526,1.997845,1.98312,1.99164,Green,0.728286385,0,0,0.43327674,0,0,0,0,1.99351,2.00657,1.98045,0,0,1.99087,1.99369,0.00581,-32.3344233,0,0,6.28,0,Maintain,Increase,0,0.5034,1,0.7497,-38.8,0.00318,0,0,0,31.8,-38.8,-38.8,31.8,-6559.5,0.487,0.5029,0.5678,Fail
27/07/2008,1.99164,1.99186,1.98718,1.98776,Red,0.141463415,0,0,0.829059829,0,0,0,0,1.99426,2.005,1.98351,0,0,1.98893,1.99454,0.00484,-77.13551431,0,0,-44.8,0,Maintain,Increase,1,0.5036,1,0.7496,70.6,0,0.00706,0,0,70.6,70.6,70.6,70.6,-6520.7,0.4871,0.503,0.5677,Pass
28/07/2008,1.98776,1.996375,1.984025,1.99482,Green,0.14404817,0,0,0.571659919,0,0,Green Engulf,1,1.99469,2.00508,1.98431,0,0,1.99174,1.9949,0.00443,-47.57476393,0,0,29.56,1,Increase,Increase,0,0.5034,1,0.7495,-148.8,-0.01401,0,0,0,-140.1,-148.8,-297.6,-280.2,-6591.3,0.487,0.5029,0.5676,Fail
29/07/2008,1.99482,1.99683,1.976185,1.97994,Red,0.2223209,0,0,0.720755631,0,0,Red Engulf,-1,1.9943,2.00604,1.98257,Below,2,1.98432,1.99468,0.00468,-147.7771555,0,0,-100.2,1,Increase,Increase,1,0.5036,1,0.7494,8.7,0,0.00087,0,0,8.7,8.7,17.4,17.4,-6442.5,0.4871,0.503,0.5677,Pass
30/07/2008,1.97994,1.984325,1.974595,1.98081,Green,0.565567176,0,0,0.089414183,Green Doji,1,0,0,1.99328,2.00655,1.98,0,0,1.97991,1.99391,0.00557,-167.6385095,Over,2,-19.86,3,Increase,Increase,1,0.5034,1,0.7494,19.4,0,0.00194,0,0,19.4,19.4,38.8,38.8,-6451.2,0.487,0.5029,0.5676,Pass
31/07/2008,1.98081,1.993015,1.978115,1.98275,Green,2.214670982,Green Hammer,1,0.130201342,0,0,0,0,1.99164,2.00421,1.97908,0,0,1.98463,1.99244,0.00542,-96.01182116,0,0,71.63,1,Increase,Increase,0,0.5033,0,0.7493,-76.3,-0.00782,0,0,0,-78.2,-76.3,-152.6,-156.4,-6470.6,0.4868,0.5028,0.5675,Fail
01/08/2008,1.98275,1.984125,1.97255,1.97512,Red,0.285397002,0,0,0.659179266,0,0,Red Engulf,-1,1.98991,2.00396,1.97586,Below,2,1.97727,1.9907,0.00577,-155.0776632,Over,2,-59.07,3,Increase,Increase,0,0.5034,0,0.7495,-1.9,-0.01387,0,0,0,-138.7,-1.9,-3.8,-277.4,-6394.3,0.487,0.5029,0.5676,Fail
03/08/2008,1.97512,1.97622,1.97327,1.97493,Red,1.286821705,0,0,0.06440678,Red Doji,0,0,0,1.9883,2.0034,1.9732,Below,2,1.97481,1.98891,0.00626,-150.1820256,Over,2,4.9,4,Increase,Increase,0,0.5036,0,0.7497,-136.8,-0.01955,0,0,0,-195.5,-136.8,-273.6,-391,-6392.4,0.4871,0.503,0.5678,Fail
04/08/2008,1.97493,1.97576,1.960055,1.96125,Red,0.082356995,0,0,0.871060172,0,0,Red Engulf,-1,1.98562,2.00428,1.96696,Below,2,1.96569,1.98672,0.00767,-182.8079996,Over,2,-32.63,3,Increase,Increase,0,0.5037,0,0.7499,-58.7,-0.0135,0,0,0,-135,-58.7,-117.4,-270,-6255.6,0.4872,0.5032,0.568,Fail
05/08/2008,1.96125,1.96133,1.95181,1.95538,Red,0.6,0,0,0.616596639,0,0,Red Engulf,-1,1.98284,2.0056,1.96009,Below,2,1.95617,1.98392,0.00939,-196.9229896,Over,2,-14.11,3,Increase,Increase,0,0.5039,0,0.7501,-76.3,-0.01199,0,0,0,-119.9,-76.3,-152.6,-239.8,-6196.9,0.4874,0.5033,0.5681,Fail
06/08/2008,1.95538,1.959615,1.946775,1.94775,Red,0.082174463,0,0,0.59423676,0,0,Red Engulf,-1,1.97901,2.00498,1.95303,Below,2,1.95138,1.98054,0.01114,-174.4278079,Over,2,22.5,3,Increase,Increase,0,0.504,0,0.7503,-43.6,-0.02679,0,0,0,-267.9,-43.6,-87.2,-535.8,-6120.6,0.4875,0.5034,0.5683,Fail
07/08/2008,1.94775,1.953815,1.942025,1.94339,Red,0.130935252,0,0,0.369804919,0,0,Red Engulf,-1,1.97559,2.00552,1.94566,Below,2,1.94641,1.97698,0.01292,-157.7217755,Over,2,16.71,3,Increase,Increase,0,0.5041,0,0.7506,-224.3,-0.02965,0,0,0,-296.5,-224.3,-448.6,-593,-6077,0.4876,0.5036,0.5684,Fail
08/08/2008,1.94339,1.9434,1.914575,1.92096,Red,0.284536542,0,0,0.778143972,0,0,Red Engulf,-1,1.97013,2.00726,1.93299,Below,2,1.92631,1.97194,0.01625,-187.2219861,Over,2,-29.5,3,Increase,Increase,0,0.5043,0,0.7508,-72.2,-0.00888,0,0,0,-88.8,-72.2,-144.4,-177.6,-5852.7,0.4877,0.5037,0.5686,Fail
10/08/2008,1.92096,1.91678,1.91089,1.91374,Red,0.9375,0,0,1.225806452,0,0,Red Engulf,-1,1.96502,2.00949,1.92055,Below,2,1.9138,1.96659,0.01997,-176.2484462,Over,2,10.97,3,Increase,Increase,0,0.5044,0,0.751,-16.6,-0.01838,0,0,0,-183.8,-16.6,-33.2,-367.6,-5780.5,0.4879,0.5039,0.5687,Fail
11/08/2008,1.91374,1.925595,1.906705,1.91208,Red,0.397706252,0,0,0.087877184,Red Doji,0,0,0,1.95933,2.00789,1.91078,Below,2,1.91479,1.96115,0.02258,-136.8842585,0,0,39.36,2,Increase,Increase,0,0.5046,0,0.7512,-167.2,-0.04547,0,0,0,-454.7,-167.2,-334.4,-909.4,-5763.9,0.488,0.504,0.5689,Fail
12/08/2008,1.91208,1.91223,1.89521,1.89536,Red,0.008891523,0,0,0.982373678,0,0,Red Engulf,-1,1.95273,2.00729,1.89818,Below,2,1.90093,1.95487,0.02508,-143.3523859,0,0,-6.47,1,Increase,Increase,0,0.5047,0,0.7514,-287.5,-0.02901,0,0,0,-290.1,-287.5,-575,-580.2,-5596.7,0.4881,0.5041,0.5691,Fail
13/08/2008,1.89536,1.903445,1.864035,1.86661,Red,0.069906339,0,0,0.729510277,0,0,Red Engulf,-1,1.94358,2.00691,1.88024,Below,2,1.87803,1.94675,0.0286,-160.1806317,Over,2,-16.83,3,Increase,Increase,0,0.5048,0,0.7516,-2.6,-0.00031,0,0,0,-3.1,-2.6,-5.2,-6.2,-5309.2,0.4883,0.5043,0.5692,Fail
